user_id,top_ties,reciprocity,extrovert_score,num_circles,churn_rate,out_degree,in_degree,total_activity
220,"[(221, 1873.0), (np.int64(504), 213.0), (340, 90), (np.int64(268), 73.0), (np.int64(168), 50.0)]",0.4,1.8947368421052633,5,0.5,2,5,7
221,"[(220, 1873.0), (27, 604.0), (50, 239.0), (470, 120), (141, 98.0)]",1.0,4.25,3,0.0,5,5,10
222,"[(476, 360), (np.int64(336), 39.0), (122, 25.0), (np.int64(123), 11.0), (40, 2.0)]",0.2,2.892857142857143,5,0.0,3,3,6
223,"[(81, 6390), (307, 1530), (94, 1350), (np.int64(488), 635.0), (36, 240)]",0.8,3.0,4,0.0,4,5,9
224,"[(434, 7740), (540, 1500), (83, 510.0), (np.int64(195), 258.0)]",0.75,2.833333333333333,3,0.0,3,4,7
225,"[(261, 630), (289, 240), (196, 56.0), (107, 41.0), (np.int64(481), 21.0)]",0.6,3.6,4,0.0,4,4,8
226,"[(363, 960), (442, 570), (567, 540), (394, 90), (236, 54.0)]",0.6666666666666666,6.0,5,0.6111111111111112,6,4,10
227,"[(326, 180), (247, 60)]",0.5,0.0,2,0.0,2,1,3
228,"[(151, 3480), (39, 660), (371, 211.0), (92, 200.0)]",1.0,4.0,4,0.0,4,4,8
229,"[(366, 25920)]",1.0,1.0,1,0.7216828478964401,1,1,2
230,"[(287, 630), (np.int64(487), 94.0)]",0.5,1.0,2,0.5,1,2,3
231,"[(385, 11340), (184, 6930), (232, 1838.0), (101, 1230), (109, 150)]",1.0,5.2,5,0.6728971962616822,6,6,12
232,"[(233, 2850), (284, 2100), (231, 1838.0), (537, 540), (79, 210)]",1.0,4.5,5,0.3448275862068966,5,5,10
233,"[(232, 2850), (29, 1260), (144, 360), (54, 180), (283, 7.0)]",0.8,3.75,4,0.12,5,4,9
234,"[(125, 5610), (360, 600), (412, 420), (195, 287.0), (376, 240)]",0.6666666666666666,9.038461538461538,9,0.546875,10,10,20
235,"[(520, 330), (306, 265.0), (np.int64(215), 28.0)]",0.6666666666666666,2.0,3,0.5,2,3,5
236,"[(85, 2880), (75, 60), (np.int64(226), 54.0), (346, 30)]",0.5,1.6153846153846154,4,0.0,3,3,6
237,"[(514, 510), (404, 510), (204, 240), (108, 60), (79, 54.0)]",0.8,3.75,4,0.0,5,4,9
238,"[(248, 570), (391, 270)]",1.0,2.0,4,1.0,2,2,4
239,"[(210, 360), (278, 32.0), (478, 20.0)]",0.6666666666666666,2.25,2,0.5714285714285714,3,2,5
240,"[(93, 2610), (393, 2160), (189, 721.0), (498, 82.0)]",1.0,3.3333333333333335,3,0.6129032258064516,4,4,8
241,"[(272, 180), (np.int64(73), 89.0), (113, 23.0)]",0.3333333333333333,2.0,4,0.0,2,2,4
242,"[(23, 420), (519, 150), (428, 31.0)]",1.0,3.0,2,0.8571428571428571,3,3,6
243,"[(244, 1230), (205, 629.0), (180, 30)]",0.6666666666666666,3.0,3,0.2222222222222222,3,2,5
244,"[(243, 1230), (171, 1120.0)]",1.0,2.0,3,0.7,2,2,4
245,"[(300, 120), (274, 95.0), (411, 74.0), (413, 25.0)]",1.0,3.0,3,1.0,4,4,8
246,"[(173, 1500), (67, 570), (303, 270), (442, 180), (53, 150)]",0.8571428571428571,5.333333333333333,7,0.3888888888888889,6,7,13
247,"[(326, 300), (356, 117.0), (65, 69.0), (np.int64(227), 60)]",0.75,2.6666666666666665,3,0.75,3,4,7
248,"[(238, 570), (502, 237.0), (289, 196.0), (269, 113.0), (np.int64(213), 76.0)]",0.5714285714285714,3.3333333333333335,5,0.0,4,7,11
249,"[(np.int64(194), 121.0), (82, 30)]",0.0,1.0,2,0.0,1,1,2
250,"[(511, 420), (np.int64(469), 148.0), (2, 121.0), (np.int64(294), 90), (np.int64(168), 73.0)]",0.2857142857142857,2.514705882352941,6,0.0,3,6,9
251,"[(530, 3810), (198, 600), (134, 390), (np.int64(30), 90), (286, 3.0)]",0.6,3.68,7,0.20689655172413793,4,4,8
252,"[(444, 246.0), (342, 240), (34, 30)]",0.3333333333333333,3.0,5,0.0,3,1,4
253,"[(76, 210), (np.int64(168), 65.0), (np.int64(500), 30.0)]",0.3333333333333333,1.0,5,0.0,1,3,4
254,"[(454, 1230), (np.int64(116), 3.0)]",0.5,1.0,2,0.5,1,2,3
255,"[(215, 9240), (316, 1860), (475, 385.0), (522, 239.0), (22, 227.0)]",0.6666666666666666,5.0,5,0.05263157894736842,5,5,10
256,"[(405, 90), (np.int64(167), 53.0), (np.int64(266), 30)]",0.3333333333333333,0.6,2,0.0,1,3,4
257,"[(466, 1393.0), (176, 930)]",1.0,2.0,3,0.0,2,2,4
258,"[(290, 870), (438, 300), (273, 210), (436, 90), (379, 58.0)]",0.8,3.75,3,0.0,5,4,9
259,"[(451, 3120), (140, 296.0), (318, 248.0), (159, 124.0)]",0.75,3.111111111111111,4,0.30434782608695654,4,3,7
260,"[(35, 1121.0), (68, 540), (np.int64(1), 104.0), (np.int64(177), 17.0)]",0.5,1.6923076923076923,4,0.4,2,4,6
261,"[(66, 4306.0), (225, 630), (285, 570), (534, 450), (22, 240)]",0.6666666666666666,9.0,9,0.0,9,6,15
262,"[(501, 900), (399, 405.0), (3, 210), (79, 150), (173, 60)]",0.6666666666666666,5.7073170731707314,6,0.5789473684210527,6,4,10
263,"[(376, 220.0), (167, 145.0), (1, 90)]",1.0,3.0,3,0.0,3,3,6
264,"[(532, 120), (29, 60), (np.int64(325), 60), (np.int64(385), 60)]",0.5,1.8461538461538463,4,0.5,2,4,6
265,"[(552, 270), (182, 210), (np.int64(185), 94.0), (np.int64(479), 63.0)]",0.5,1.3846153846153846,4,0.3333333333333333,2,4,6
266,"[(405, 1260), (507, 690), (77, 421.0), (281, 120), (np.int64(43), 67.0)]",0.5555555555555556,7.441860465116279,8,0.9285714285714286,8,6,14
267,"[(354, 180), (np.int64(382), 53.0)]",0.5,1.0,2,0.0,1,2,3
268,"[(497, 1050), (np.int64(21), 100.0), (374, 86.0), (220, 73.0), (409, 27.0)]",0.2,4.0,4,0.875,4,2,6
269,"[(402, 330), (np.int64(143), 328.0), (248, 113.0), (np.int64(195), 71.0), (289, 22.0)]",0.4,1.973684210526316,5,0.0,3,4,7
270,"[(339, 840), (np.int64(477), 209.0), (163, 180), (np.int64(168), 129.0), (np.int64(84), 90.0)]",0.3333333333333333,2.942307692307692,5,0.0,3,5,8
271,"[(2, 6390), (218, 423.0), (36, 420), (np.int64(167), 144.0), (186, 90)]",0.5,3.741935483870968,9,0.5925925925925926,4,8,12
272,"[(369, 810), (388, 780), (69, 750), (241, 180), (307, 60)]",0.5714285714285714,5.529411764705882,7,0.0,6,5,11
273,"[(422, 1590), (57, 240), (64, 220.0), (200, 210), (258, 210)]",1.0,6.666666666666666,6,0.0,7,7,14
274,"[(172, 120), (245, 95.0), (413, 91.0), (398, 90)]",1.0,3.3333333333333335,3,0.0,4,4,8
275,"[(496, 776.0), (458, 90)]",0.5,2.0,3,0.0,2,1,3
276,"[(168, 375.0), (377, 120), (np.int64(321), 30), (297, 18.0), (np.int64(505), 10.0)]",0.2,2.5714285714285716,5,0.0,3,3,6
277,"[(165, 1330.0), (512, 840), (194, 60)]",1.0,3.0,3,0.0,3,3,6
278,"[(80, 3570), (47, 330), (478, 222.0), (379, 60), (np.int64(239), 32.0)]",0.8,3.75,3,0.0,4,5,9
279,"[(68, 136.0), (np.int64(450), 110.0), (323, 90), (np.int64(403), 75.0)]",0.5,1.5384615384615383,4,0.0,2,4,6
280,"[(358, 125.0), (148, 70.0), (323, 60), (341, 9.0)]",0.25,4.0,6,0.0,4,1,5
281,"[(479, 627.0), (405, 240), (266, 120), (387, 30)]",0.75,3.111111111111111,3,0.5,4,3,7
282,"[(462, 930), (434, 598.0), (299, 360), (448, 300), (71, 180)]",1.0,4.0,4,0.0,5,5,10
283,"[(385, 990), (np.int64(233), 7.0)]",0.5,1.0,4,0.6666666666666666,1,2,3
284,"[(232, 2100), (555, 630), (22, 540), (557, 300), (519, 243.0)]",0.8333333333333334,10.60180995475113,8,0.5714285714285714,11,11,22
285,"[(261, 570), (147, 510), (150, 240), (169, 180), (np.int64(234), 68.0)]",0.6666666666666666,4.451219512195122,6,0.16666666666666666,5,5,10
286,"[(81, 210), (510, 60), (449, 16.0), (np.int64(251), 3.0)]",0.5,3.0,4,0.75,3,3,6
287,"[(230, 630), (203, 492.0), (161, 137.0), (567, 90), (np.int64(194), 55.0)]",0.8,3.75,4,0.75,4,5,9
288,"[(88, 3480)]",1.0,1.0,2,0.125,1,1,2
289,"[(127, 900.0), (362, 630), (195, 523.0), (466, 399.0), (np.int64(26), 253.0)]",0.625,11.314285714285713,10,0.0,12,14,26
290,"[(438, 2880), (258, 870), (315, 121.0)]",1.0,2.0,2,0.0,3,3,6
291,"[(528, 300), (198, 219.0), (384, 59.0), (199, 2.0)]",0.75,3.5555555555555554,4,0.6666666666666666,4,3,7
292,"[(482, 1017.0), (478, 673.0), (114, 421.0), (3, 90), (np.int64(173), 30)]",0.5714285714285714,4.509803921568627,5,0.0,5,6,11
293,"[(170, 10560), (4, 269.0), (181, 240), (np.int64(178), 25.0)]",0.75,3.0,4,0.4878048780487805,3,4,7
294,"[(511, 540), (460, 270), (250, 90), (np.int64(328), 23.0)]",0.5,2.5384615384615383,4,0.875,3,3,6
295,"[(71, 810), (np.int64(493), 568.0), (462, 114.0), (426, 60), (183, 5.0)]",0.4,3.473684210526316,3,0.9230769230769231,4,3,7
296,"[(366, 1110), (382, 1080), (152, 840), (np.int64(344), 66.0), (451, 52.0)]",0.6666666666666666,5.0,5,0.08333333333333333,5,5,10
297,"[(527, 90), (np.int64(11), 51.0), (np.int64(276), 18.0)]",0.3333333333333333,1.0,4,0.0,1,3,4
298,"[(512, 5160), (155, 750)]",1.0,2.0,2,0.0,2,2,4
299,"[(462, 8400), (282, 360), (np.int64(197), 83.0), (np.int64(38), 38.0), (np.int64(191), 2.0)]",0.4,1.5263157894736843,4,0.0,2,5,7
300,"[(396, 849.0), (245, 120), (6, 48.0)]",0.6666666666666666,2.25,4,0.375,3,2,5
301,"[(351, 9274.0), (74, 1394.0), (np.int64(367), 60), (np.int64(381), 60)]",0.5,1.3846153846153846,4,0.38461538461538464,2,4,6
302,"[(414, 300), (84, 146.0), (506, 120), (np.int64(406), 90), (np.int64(10), 33.0)]",0.5,2.8181818181818183,5,0.5,3,6,9
303,"[(442, 390), (246, 270), (348, 144.0), (441, 60), (158, 11.0)]",0.8,2.5,5,0.5714285714285714,5,4,9
304,"[(478, 30), (126, 23.0), (451, 20.0)]",0.0,3.0,3,0.0,3,0,3
305,"[(517, 1786.0), (197, 1044.0), (165, 720), (2, 398.0), (211, 390)]",1.0,5.6,5,0.0,6,6,12
306,"[(355, 1290), (235, 265.0), (np.int64(25), 30)]",0.6666666666666666,2.0,3,0.4375,2,3,5
307,"[(28, 1590), (223, 1530), (346, 780), (497, 510), (129, 360)]",0.9,8.555555555555555,7,0.11764705882352941,9,10,19
308,"[(336, 180), (162, 157.0)]",1.0,2.0,2,0.5,2,2,4
309,"[(407, 720), (206, 150), (208, 90), (514, 78.0)]",0.75,1.7777777777777777,3,0.0,4,3,7
310,"[(368, 5867.0), (515, 2670), (511, 1170), (116, 870), (171, 87.0)]",0.8333333333333334,5.04,5,0.0,6,5,11
311,"[(5, 330), (np.int64(42), 206.0)]",0.5,1.0,2,1.0,1,2,3
312,"[(204, 84.0), (543, 30)]",0.5,2.0,2,0.0,2,1,3
313,"[(339, 1200), (209, 283.0), (163, 240), (410, 175.0), (np.int64(325), 136.0)]",0.42857142857142855,4.761904761904762,5,0.5555555555555556,5,5,10
314,"[(353, 120), (np.int64(15), 2.0)]",0.5,1.0,2,0.0,1,2,3
315,"[(np.int64(342), 2293.0), (493, 990), (29, 176.0), (532, 150), (290, 121.0)]",0.7142857142857143,6.0,6,0.0,6,6,12
316,"[(255, 1860), (474, 210), (437, 127.0), (322, 90), (150, 28.0)]",0.6,5.0,5,0.25,5,3,8
317,"[(63, 1646.0), (80, 1241.0), (210, 690), (480, 570), (73, 510)]",1.0,6.333333333333333,5,0.0,7,7,14
318,"[(415, 300), (259, 248.0), (109, 240), (112, 159.0), (140, 71.0)]",0.6666666666666666,5.7073170731707314,7,0.75,6,4,10
319,"[(33, 2220.0), (200, 150), (32, 2.0)]",0.6666666666666666,2.25,3,0.0,3,2,5
320,"[(419, 4650), (6, 450), (np.int64(398), 125.0), (234, 90)]",0.75,2.3333333333333335,4,0.0,3,4,7
321,"[(377, 690), (102, 486.0), (77, 480), (276, 30), (np.int64(181), 30.0)]",0.4,2.736842105263158,4,0.6363636363636364,4,3,7
322,"[(11, 810), (86, 180), (316, 90), (208, 31.0), (529, 7.0)]",0.6666666666666666,5.0,6,0.3333333333333333,5,5,10
323,"[(374, 300), (468, 300), (83, 163.0), (169, 120), (162, 120)]",0.8,8.565517241379311,9,0.0,9,9,18
324,"[(192, 647.0), (128, 180), (480, 180), (np.int64(460), 61.0), (np.int64(527), 21.0)]",0.6,3.0,4,0.0,3,5,8
325,"[(3, 510), (205, 450), (551, 180), (481, 180), (313, 136.0)]",0.5714285714285714,6.1764705882352935,6,0.8571428571428571,7,4,11
326,"[(247, 300), (227, 180), (167, 72.0)]",0.6666666666666666,2.25,2,0.75,3,2,5
327,"[(404, 680.0), (167, 570), (514, 41.0)]",0.6666666666666666,2.25,2,0.0,3,2,5
328,"[(131, 406.0), (30, 100.0), (200, 96.0), (31, 90), (294, 23.0)]",0.42857142857142855,7.0,7,0.0,7,3,10
329,"[(550, 450), (399, 15.0)]",0.5,2.0,3,0.4,2,1,3
330,"[(176, 660), (389, 450), (np.int64(177), 90), (88, 79.0), (440, 6.0)]",0.6,3.36,5,0.0,4,4,8
331,"[(131, 390), (567, 120)]",1.0,2.0,3,0.25,2,2,4
332,"[(476, 1458.0), (45, 300), (np.int64(72), 124.0), (np.int64(78), 60.0), (np.int64(55), 43.0)]",0.3333333333333333,3.0,7,0.4117647058823529,3,5,8
333,"[(169, 338.0), (212, 60), (49, 37.0)]",1.0,3.0,4,0.6666666666666666,3,3,6
334,"[(435, 720), (219, 360), (344, 169.0), (378, 61.0), (38, 45.0)]",0.4,7.448275862068965,12,0.0,8,6,14
335,"[(15, 630), (np.int64(444), 344.0)]",0.5,1.0,2,0.8571428571428571,1,2,3
336,"[(447, 1193.0), (367, 900), (495, 227.0), (308, 180), (558, 90)]",0.75,7.952941176470588,5,0.0,8,6,14
337,"[(466, 150), (154, 120)]",1.0,2.0,2,0.0,2,2,4
338,"[(66, 540), (83, 120), (361, 34.0)]",1.0,2.0,3,0.0,3,3,6
339,"[(114, 3480), (162, 1320), (313, 1200), (270, 840), (np.int64(349), 39.0)]",0.8,4.0,5,0.0,4,5,9
340,"[(395, 4055.0), (34, 1740), (159, 151.0), (220, 90)]",1.0,4.0,5,0.7857142857142857,4,4,8
341,"[(np.int64(69), 587.0), (401, 60), (np.int64(280), 9.0)]",0.3333333333333333,1.0,2,0.0,1,3,4
342,"[(315, 2293.0), (252, 240)]",0.5,2.0,2,0.0,2,1,3
343,"[(np.int64(425), 133.0), (509, 60)]",0.5,1.0,2,0.0,1,2,3
344,"[(20, 510), (1, 241.0), (334, 169.0), (104, 150), (207, 104.0)]",0.42857142857142855,10.252717391304348,9,0.0,11,9,20
345,"[(218, 180), (99, 120)]",1.0,2.0,3,1.0,2,2,4
346,"[(307, 780), (85, 300), (np.int64(460), 170.0), (540, 120), (463, 120)]",0.6363636363636364,7.671232876712329,11,0.6666666666666666,8,10,18
347,"[(111, 1290), (521, 38.0)]",1.0,2.0,2,0.0,2,2,4
348,"[(158, 754.0), (201, 540), (561, 270), (303, 144.0), (442, 95.0)]",0.7142857142857143,4.8196721311475414,6,0.45454545454545453,6,6,12
349,"[(427, 1019.0), (111, 716.0), (108, 210), (8, 179.0), (339, 39.0)]",0.5714285714285714,6.0,6,0.0,6,5,11
350,"[(481, 240), (40, 33.0)]",0.5,2.0,4,0.0,2,1,3
351,"[(301, 9274.0), (74, 509.0), (172, 480)]",1.0,2.0,3,0.85,3,3,6
352,"[(428, 5070), (490, 543.0), (np.int64(424), 140.0), (44, 71.0), (np.int64(527), 36.0)]",0.4,2.8421052631578947,4,0.0,3,4,7
353,"[(133, 480), (314, 120), (208, 90), (142, 60), (516, 60)]",0.8571428571428571,7.0,6,0.75,7,6,13
354,"[(90, 330), (267, 180), (47, 153.0)]",1.0,3.0,2,0.0,3,3,6
355,"[(306, 1290), (9, 565.0), (369, 16.0)]",1.0,3.0,3,0.4117647058823529,3,3,6
356,"[(508, 390), (247, 117.0)]",1.0,2.0,2,0.3333333333333333,2,2,4
357,"[(406, 429.0), (53, 180), (174, 120), (np.int64(64), 2.0)]",0.75,2.6666666666666665,4,0.375,3,4,7
358,"[(369, 3030), (69, 600), (456, 540), (401, 360), (173, 330)]",0.7,7.2558139534883725,8,0.0,8,9,17
359,"[(432, 625.0), (473, 240), (np.int64(2), 2.0)]",0.6666666666666666,2.0,4,0.8888888888888888,2,3,5
360,"[(476, 3540), (527, 1980), (234, 600), (381, 510), (69, 480)]",0.75,6.670588235294117,6,0.0,7,7,14
361,"[(89, 3510), (338, 34.0), (np.int64(204), 15.0)]",0.6666666666666666,2.0,3,0.15,2,3,5
362,"[(219, 670.0), (289, 630), (26, 334.0), (0, 55.0)]",0.75,3.5555555555555554,5,0.0,4,3,7
363,"[(226, 960), (np.int64(38), 55.0), (292, 18.0)]",0.3333333333333333,2.0,5,0.9375,2,2,4
364,"[(375, 300), (205, 15.0)]",1.0,2.0,2,0.0,2,2,4
365,"[(418, 2910), (185, 244.0), (96, 210)]",1.0,3.0,3,0.0,3,3,6
366,"[(229, 25920), (72, 13440), (296, 1110), (529, 90), (463, 43.0)]",0.8,5.0,4,0.5517241379310345,5,4,9
367,"[(199, 2130.0), (336, 900), (301, 60), (np.int64(261), 30.0)]",0.5,3.0,4,0.0,3,3,6
368,"[(310, 5867.0), (33, 690), (119, 371.0), (171, 90.0)]",0.75,3.111111111111111,5,0.5,4,3,7
369,"[(358, 3030), (127, 1650), (272, 810), (217, 450), (317, 360)]",0.75,9.502487562189055,10,0.17857142857142858,10,11,21
370,"[(10, 150), (136, 60)]",1.0,2.0,3,0.0,2,2,4
371,"[(13, 1440), (228, 211.0), (491, 168.0)]",1.0,3.0,3,0.7058823529411765,3,3,6
372,"[(487, 1470), (490, 300), (np.int64(542), 30), (np.int64(117), 17.0)]",0.5,2.0,3,0.8181818181818182,2,4,6
373,"[(184, 273.0), (554, 120), (421, 2.0)]",0.6666666666666666,3.0,3,0.0,3,2,5
374,"[(162, 540), (323, 300), (np.int64(268), 86.0), (np.int64(470), 30)]",0.5,1.3846153846153846,4,0.5714285714285714,2,4,6
375,"[(9, 3240), (10, 1800), (112, 960), (453, 300), (364, 300)]",0.8333333333333334,4.6000000000000005,4,0.21428571428571427,5,6,11
376,"[(125, 690), (43, 270), (234, 240), (124, 240), (263, 220.0)]",1.0,4.0,6,0.4,6,6,12
377,"[(321, 690), (77, 180), (276, 120), (431, 20.0)]",0.75,2.666666666666667,3,1.0,4,3,7
378,"[(522, 930), (48, 510), (450, 210), (561, 180), (334, 61.0)]",1.0,5.6,3,0.0,6,6,12
379,"[(278, 60), (np.int64(258), 58.0)]",0.5,1.0,2,0.0,1,2,3
380,"[(178, 330), (12, 150), (105, 120), (503, 90), (79, 60)]",0.6666666666666666,3.7804878048780486,5,0.8333333333333334,5,5,10
381,"[(360, 510), (431, 480), (np.int64(481), 303.0), (496, 270), (67, 120)]",0.5714285714285714,4.1764705882352935,6,0.0,6,5,11
382,"[(296, 1080), (42, 240), (255, 90.0), (np.int64(38), 57.0), (267, 53.0)]",0.4,4.0,4,0.6875,4,3,7
383,"[(460, 2010), (284, 109.0), (np.int64(3), 30)]",0.6666666666666666,2.0,4,0.7777777777777778,2,3,5
384,"[(79, 270), (291, 59.0), (np.int64(200), 48.0)]",0.6666666666666666,2.0,3,0.0,2,3,5
385,"[(231, 11340), (0, 3960), (28, 2820), (41, 1200), (283, 990)]",0.6666666666666666,8.90909090909091,7,0.30701754385964913,9,6,15
386,"[(103, 2078.0), (487, 690), (284, 90)]",1.0,2.0,3,0.0,3,3,6
387,"[(66, 570), (494, 150), (np.int64(516), 53.0), (np.int64(281), 30), (np.int64(509), 27.0)]",0.4,2.0,3,0.0,2,5,7
388,"[(207, 3300), (272, 780), (np.int64(360), 30), (np.int64(184), 9.0)]",0.5,2.0,4,0.0,2,4,6
389,"[(330, 450), (523, 269.0), (120, 60.0)]",0.6666666666666666,3.0,4,0.0,3,2,5
390,"[(84, 150), (np.int64(195), 72.0)]",0.5,1.0,4,0.0,1,2,3
391,"[(28, 1440), (238, 270), (71, 261.0), (np.int64(194), 50.0), (np.int64(284), 35.0)]",0.42857142857142855,4.2857142857142865,8,1.0,5,5,10
392,"[(np.int64(403), 90), (np.int64(75), 54.0)]",0.0,0.0,3,0.0,0,2,2
393,"[(240, 2160), (93, 600), (523, 60)]",1.0,2.0,3,0.5294117647058824,3,3,6
394,"[(446, 265.0), (120, 120), (226, 90), (np.int64(546), 30)]",0.75,2.6666666666666665,3,0.5,3,4,7
395,"[(340, 4055.0), (411, 1950), (193, 1350), (np.int64(405), 210.0), (446, 150)]",0.8,3.5,3,0.0,4,5,9
396,"[(300, 849.0), (284, 180), (10, 120), (6, 54.0)]",1.0,3.6666666666666665,5,0.0,4,4,8
397,"[(560, 540)]",1.0,1.0,1,0.5714285714285714,1,1,2
398,"[(320, 125.0), (274, 90), (np.int64(80), 64.0), (155, 48.0)]",0.25,3.0,4,0.0,3,2,5
399,"[(459, 1590), (108, 999.0), (262, 405.0), (503, 380.0), (187, 360)]",0.75,6.5058823529411764,6,0.0,7,7,14
400,"[(441, 1956.0), (131, 809.0), (138, 510), (190, 501.0)]",1.0,3.3333333333333335,4,0.0,4,4,8
401,"[(358, 360), (151, 180), (341, 60)]",1.0,3.0,5,0.5,3,3,6
402,"[(269, 330), (187, 15.0)]",1.0,2.0,4,0.0,2,2,4
403,"[(474, 347.0), (392, 90), (68, 79.0), (279, 75.0)]",0.5,2.769230769230769,3,0.0,4,2,6
404,"[(327, 680.0), (237, 510), (514, 210)]",1.0,1.5,2,0.6666666666666666,3,3,6
405,"[(266, 1260), (281, 240), (395, 210.0), (256, 90)]",0.75,2.666666666666667,2,0.9666666666666667,4,3,7
406,"[(465, 898.0), (357, 429.0), (64, 187.0), (302, 90), (187, 39.0)]",0.6666666666666666,4.024390243902439,5,0.0,5,5,10
407,"[(309, 720), (np.int64(171), 561.0), (208, 300), (206, 30)]",0.5,1.1538461538461537,4,0.0,3,3,6
408,"[(36, 159.0), (np.int64(30), 90), (564, 30), (42, 15.0)]",0.0,3.0,6,0.0,3,1,4
409,"[(212, 6443.0), (105, 4170), (134, 1880.0), (78, 210), (73, 101.0)]",0.8571428571428571,5.666666666666666,6,0.0,6,7,13
410,"[(545, 210), (313, 175.0), (209, 144.0)]",1.0,2.5,3,0.6666666666666666,3,3,6
411,"[(395, 1950), (193, 930), (245, 74.0), (np.int64(413), 63.0)]",0.75,2.0,2,0.0,3,4,7
412,"[(9, 965.0), (234, 420), (122, 390), (556, 210), (np.int64(72), 5.0)]",0.8,4.0,4,0.0,4,5,9
413,"[(274, 91.0), (411, 63.0), (np.int64(261), 30), (245, 25.0)]",0.5,1.6153846153846154,3,0.0,3,3,6
414,"[(74, 1410), (477, 1230), (302, 300), (203, 84.0), (132, 60)]",1.0,3.25,4,0.0,5,5,10
415,"[(318, 300), (138, 283.0), (511, 232.0), (np.int64(97), 17.0)]",0.5,3.0,5,0.0,3,3,6
416,"[(197, 270), (57, 41.0)]",0.5,2.0,3,1.0,2,1,3
417,"[(475, 510), (np.int64(234), 49.0), (214, 19.0), (np.int64(285), 6.0)]",0.25,1.6666666666666667,5,0.5,2,3,5
418,"[(365, 2910), (430, 270)]",1.0,2.0,1,0.3125,2,2,4
419,"[(320, 4650), (420, 1110), (6, 369.0), (80, 180)]",1.0,3.3333333333333335,3,0.09090909090909091,4,4,8
420,"[(419, 1110), (np.int64(52), 41.0), (123, 30), (np.int64(486), 30)]",0.25,2.0,4,0.9,2,3,5
421,"[(14, 3051.0), (49, 30), (np.int64(373), 2.0)]",0.3333333333333333,2.0,4,0.0,2,2,4
422,"[(109, 2610), (535, 2100), (273, 1590), (161, 210), (51, 130.0)]",0.625,5.671232876712329,6,0.0,6,7,13
423,"[(469, 480), (133, 270), (np.int64(199), 30), (452, 17.0)]",0.5,3.0,5,0.7142857142857143,3,3,6
424,"[(352, 140.0), (271, 53.0), (207, 30)]",0.0,3.0,3,0.0,3,0,3
425,"[(196, 570), (246, 148.0), (343, 133.0)]",0.3333333333333333,3.0,4,1.0,3,1,4
426,"[(506, 750), (71, 180), (479, 90), (np.int64(295), 60), (100, 2.0)]",0.6,3.36,5,0.0,4,4,8
427,"[(349, 1019.0), (79, 570)]",1.0,2.0,2,0.0,2,2,4
428,"[(352, 5070), (147, 60), (242, 31.0)]",0.6666666666666666,3.0,4,0.0,3,2,5
429,"[(13, 2040), (199, 83.0), (497, 41.0), (np.int64(334), 19.0), (np.int64(110), 4.0)]",0.4,3.0,6,0.0,3,4,7
430,"[(418, 270), (115, 81.0)]",1.0,2.0,2,0.0,2,2,4
431,"[(496, 660), (381, 480), (67, 300), (np.int64(377), 20.0)]",0.75,1.0,4,0.0,3,4,7
432,"[(176, 840), (359, 625.0), (np.int64(484), 218.0), (218, 90), (134, 30)]",0.6,4.0,3,0.2727272727272727,4,4,8
433,"[(37, 270), (45, 240), (np.int64(323), 30), (4, 20.0)]",0.5,3.0,5,0.8,3,3,6
434,"[(136, 52920), (224, 7740), (115, 2880), (206, 2578.0), (76, 630)]",0.8888888888888888,8.296875,7,0.031161473087818695,9,8,17
435,"[(29, 5312.0), (334, 720), (541, 660), (219, 360)]",1.0,3.3333333333333335,3,0.52,4,4,8
436,"[(455, 9874.0), (438, 120), (258, 90)]",1.0,2.0,2,0.25,3,3,6
437,"[(10, 630), (np.int64(316), 127.0), (np.int64(226), 30)]",0.3333333333333333,1.0,3,0.3333333333333333,1,3,4
438,"[(290, 2880), (258, 300), (436, 120), (195, 115.0)]",1.0,2.666666666666667,4,0.75,4,4,8
439,"[(211, 390), (179, 240), (138, 50.0)]",0.6666666666666666,3.0,4,0.0,3,2,5
440,"[(547, 1320), (140, 1170), (88, 372.0), (99, 210), (np.int64(330), 6.0)]",0.8,3.75,4,0.0,4,5,9
441,"[(400, 1956.0), (61, 930), (10, 150), (131, 92.0), (442, 90)]",1.0,5.2,5,0.0,6,6,12
442,"[(226, 570), (303, 390), (246, 180), (210, 120), (348, 95.0)]",0.875,6.36734693877551,6,0.0,8,7,15
443,"[(477, 1333.0), (np.int64(505), 30), (np.int64(475), 3.0)]",0.3333333333333333,0.8,4,0.0,1,3,4
444,"[(335, 344.0), (np.int64(252), 246.0), (6, 180)]",0.3333333333333333,2.0,3,0.0,2,2,4
445,"[(494, 158.0), (56, 90), (186, 55.0)]",0.6666666666666666,3.0,3,0.0,3,2,5
446,"[(394, 265.0), (14, 210), (395, 150)]",1.0,3.0,3,0.8333333333333334,3,3,6
447,"[(336, 1193.0), (527, 510), (360, 300)]",1.0,2.0,3,0.2222222222222222,3,3,6
448,"[(130, 2326.0), (71, 1012.0), (55, 480), (518, 360), (282, 300)]",0.9090909090909091,9.25,10,0.2222222222222222,10,11,21
449,"[(182, 150), (409, 94.0), (104, 90), (np.int64(286), 16.0)]",0.75,3.0,5,0.0,3,4,7
450,"[(378, 210), (279, 110.0), (68, 67.0)]",0.3333333333333333,2.4000000000000004,2,0.0,3,1,4
